YYYY MM DD HH MI T  Book_num Image_num     LO    BO W_limb E_limb X_diaa X_diab Y_dia spt_Xa spt_Xb spt_Y   CMD LLL.L BBB.B   N S  In  Ob Rdr D C
1769 10 27 10 48 1  book6 IMG_6628.jpg  116.4   4.5 140143 140356 02 13 10.68 01 36  3.98 -19.5  96.9  29.1   y 1  MA   K CSJ b 0
1769 11 10 12 48 2  book6 IMG_6638.jpg  290.7   3.0 165716 165934 02 18 10.75 00 10  3.85  64.1 354.8  -2.6   a 0  MA   K CSJ b 0
1769 11 10 12 48 2  book6 IMG_6638.jpg  290.7   3.0 165716 165934 02 18 10.75 00 14  3.85  57.7 348.4  -1.0   b 0  MA   K CSJ b 0
1769 11 10 12 48 2  book6 IMG_6638.jpg  290.7   3.0 165716 165934 02 18 10.75 00 14  5.23  50.4 341.1 -14.5   c 0  MA   K CSJ b 0
1769 11 10 12 48 2  book6 IMG_6638.jpg  290.7   3.0 165716 165934 02 18 10.75 00 38  2.23  44.3 335.1  23.7   d 0  MA   K CSJ b 0
1769 11 10 12 48 2  book6 IMG_6638.jpg  290.7   3.0 165716 165934 02 18 10.75 00 49  1.68  39.9 330.6  33.8   n 1  MA   K CSJ b 0
1769 11 10 12 48 2  book6 IMG_6638.jpg  290.7   3.0 165716 165934 02 18 10.75 01 05  6.69  -2.4 288.3 -11.4   e 0  MA   K CSJ b 0
1769 11 10 12 48 2  book6 IMG_6638.jpg  290.7   3.0 165716 165934 02 18 10.75 01 11  7.18  -9.3 281.4 -14.4   f 0  MA   K CSJ b 0
1769 11 10 12 48 2  book6 IMG_6638.jpg  290.7   3.0 165716 165934 02 18 10.75 01 14  3.36   4.9 295.6  24.9   o 0  MA   K CSJ b 0
1769 11 10 12 48 2  book6 IMG_6638.jpg  290.7   3.0 165716 165934 02 18 10.75 01 43  5.47 -28.2 262.5  12.6   g 0  MA   K CSJ b 0
1769 11 10 12 48 2  book6 IMG_6638.jpg  290.7   3.0 165716 165934 02 18 10.75 01 45  5.30 -29.5 261.2  14.9   h 0  MA   K CSJ b 0
1769 11 10 12 48 2  book6 IMG_6638.jpg  290.7   3.0 165716 165934 02 18 10.75 01 59  5.47 -45.0 245.7  17.4   m 0  MA   K CSJ b 0
1769 11 10 12 48 2  book6 IMG_6638.jpg  290.7   3.0 165716 165934 02 18 10.75 01 59  8.64 -69.4 221.3 -15.3   k 0  MA   K CSJ b 0
1769 11 10 12 48 2  book6 IMG_6638.jpg  290.7   3.0 165716 165934 02 18 10.75 02 01  6.16 -49.9 240.8  10.9   l 0  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 00 05  5.56  65.1 343.8 -21.2   a 0  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 00 08  5.56  58.9 337.6 -19.9   b 0  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 00 29  1.91  58.4 337.1  23.7   d 0  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 00 51  6.21  10.5 289.2 -10.8   e 0  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 00 55  7.73   1.1 279.8 -25.4   f 1  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 01 02  2.84  17.5 296.2  26.4   o 0  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 01 30  4.99 -15.6 263.1  13.7   g 0  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 01 31  4.93 -16.2 262.5  14.6   h 0  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 01 46  5.09 -30.5 248.2  17.7   m 0  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 01 53  5.03 -37.8 240.9  20.4   p 0  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 01 54  5.09 -39.1 239.6  20.1   q 0  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 01 55  5.03 -40.1 238.6  21.0   r 0  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 01 56  8.45 -61.8 216.9 -13.6   k 0  MA   K CSJ b 0
1769 11 11 10 42 1  book6 IMG_6640.jpg  278.7   2.9 145442 145659 02 17 10.80 01 59  5.98 -47.7 231.0  12.4   l 0  MA   K CSJ b 0
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 00 01  5.50  78.2 343.7 -22.7   b 0  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 00 25  1.75  66.6 332.1  23.8   d 0  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 00 39  5.80  21.8 287.2 -11.1   e 0  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 00 53  2.52  26.9 292.3  26.5   o 0  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 01 03  6.18   0.6 266.1  -6.9   s 1  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 01 11  6.39  -6.5 258.9  -6.5   t 1  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 01 17  4.57  -3.9 261.5  13.5   g 0  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 01 19  4.41  -4.9 260.5  15.8   h 0  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 01 34  4.89 -19.5 246.0  15.7   m 0  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 01 41  4.45 -24.6 240.8  22.5   q 1  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 01 45  4.45 -28.7 236.8  23.7   r 1  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 01 45  4.61 -29.1 236.4  22.0   p 0  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 01 46  8.29 -48.6 216.9 -15.3   k 0  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 01 49  7.31 -44.2 221.3  -4.2   v 1  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 01 57  5.71 -45.5 219.9  14.2   l 0  MA   K CSJ b !
1769 11 12 10 48 1  book6 IMG_6643.jpg  265.5   2.8 150508 150724 02 16 10.73 02 03  8.57   NaN   NaN   NaN   n 0  MA   K CSJ b !
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 00 27  2.83  49.3 262.0  14.3   d 0  MA   K CSJ b 0
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 00 41  3.14  32.9 245.6  15.8   o 0  MA   K CSJ b 0
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 00 49  3.00  26.7 239.5  19.9   A 0  MA   K CSJ b 0
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 00 53  6.51   7.9 220.6 -14.4   e 0  MA   K CSJ b 0
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 01 10  7.49 -10.1 202.7 -19.3   E 0  MA   K CSJ b 0
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 01 16  8.10 -18.4 194.3 -24.1   K 0  MA   K CSJ b 0
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 01 18  3.84  -1.7 211.0  20.5   g 1  MA   K CSJ b 0
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 01 26  7.49 -23.3 189.4 -14.4   F 0  MA   K CSJ b 0
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 01 31  7.39 -27.0 185.7 -11.9   G 0  MA   K CSJ b 0
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 01 34  7.87 -32.6 180.1 -16.1   H 0  MA   K CSJ b 0
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 01 51  8.45 -55.7 157.0 -17.4   J 0  MA   K CSJ b 0
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 02 14  5.88 -74.1 138.6  15.1   L 0  MA   K CSJ b 0
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 02 15  5.78 -77.1 135.6  16.3   M 0  MA   K CSJ b 0
1769 11 16 10 49 1  book6 IMG_6648.jpg  212.7   2.3 152116 152333 02 17 10.68 02 16  5.78 -81.7 131.0  16.4   N 0  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 00 20  2.24  66.0 265.8  17.8   d 1  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 00 30  2.57  48.5 248.2  18.0   o 1  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 00 40  2.41  39.7 239.4  23.0   A 1  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 00 41  6.11  19.8 219.5 -14.1   e 0  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 00 54  2.89  23.4 223.1  22.6   g 1  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 00 58  7.05   2.2 201.9 -18.6   E 0  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 01 03  7.59  -4.2 195.5 -22.9   K 0  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 01 11  7.05  -8.3 191.4 -14.6   F 0  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 01 17  6.91 -12.5 187.2 -11.4   G 0  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 01 19  4.44  -4.5 195.2  14.3   1 1  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 01 21  7.43 -18.2 181.5 -15.6   H 0  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 01 38  8.28 -38.6 161.1 -19.7   J 0  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 02 03  5.02 -49.5 150.2  20.9   7 1  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 02 05  5.45 -53.2 146.5  16.9   6 1  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 02 09  5.02 -59.0 140.7  22.5   5 1  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 02 10  4.81 -60.9 138.8  25.1   4 1  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 02 11  5.90 -64.5 135.2  13.7   L 0  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 02 14  5.18 -69.8 129.9  22.0   3 1  MA   K CSJ b 0
1769 11 17 10 31 1  book6 IMG_6651.jpg  199.7   2.2 150744 151002 02 18 10.69 02 15  5.45 -72.8 126.9  19.4   2 1  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 00 08  5.10  60.9 220.9 -14.1   e 0  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 00 19  5.80  43.4 203.4 -17.8   E 0  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 00 20  6.62  41.1 201.1 -26.5   k 0  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 00 31  6.07  29.8 189.7 -16.9   F 0  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 00 37  6.38  23.2 183.2 -18.3   1 1  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 00 39  6.22  21.8 181.8 -16.0   H 0  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 00 42  5.27  22.2 182.2  -5.3   G 1  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 00 56  7.49   2.9 162.9 -24.6   J 1  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 01 47  4.10 -28.3 131.7  25.2   2 1  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 01 47  7.68 -42.1 117.9 -11.9   8 1  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 01 48  5.21 -31.9 128.1  13.7   L 0  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 01 53  8.14 -52.6 107.4 -15.2   7 1  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 01 54  7.55 -48.7 111.3  -8.7   6 1  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 01 57  8.82 -68.5  91.5 -21.8   N 0  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 02 00  7.29 -54.1 105.9  -4.5   5 1  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 02 02  7.68 -60.2  99.8  -8.1   4 1  MA   K CSJ b 0
1769 11 20 10 49 1  book6 IMG_6654.jpg  160.0   1.8 153745 154004 02 19 10.68 02 05  7.29 -61.2  98.8  -3.3   3 1  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 00 02  4.90  76.5 196.9 -13.0   F 0  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 00 03  4.61  74.8 195.2  -9.7   G 0  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 00 08  5.27  60.8 181.2 -14.9   H 0  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 00 26  6.20  35.1 155.5 -19.3   J 0  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 00 44  5.16  21.1 141.6  -3.4   x 0  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 08  8.12  -9.5 111.0 -28.1   7 1  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 09  7.71  -8.4 112.1 -23.2   6 1  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 10  4.02   4.4 124.9  15.3   L 0  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 10  7.39  -7.8 112.6 -19.4   5 1  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 13  7.98 -13.1 107.4 -25.1   4 1  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 14  3.88   1.7 122.1  17.8  12 1  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 16  3.88   0.0 120.5  18.4  10 1  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 16  4.19  -1.1 119.4  15.2  11 1  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 18  7.48 -14.8 105.6 -18.1   3 1  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 20  3.88  -3.3 117.2  19.5   9 1  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 20  4.10  -4.0 116.4  17.2   8 1  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 22  7.75 -19.5 101.0 -19.9   2 1  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 24  7.44 -19.6 100.9 -16.1   1 1  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 01 28  8.05 -26.4  94.1 -21.6   N 0  MA   K CSJ b 0
1769 11 23 10 50 1  book6 IMG_6655.jpg  120.5   1.4 155038 155257 02 19 10.73 02 08  6.20 -58.8  61.7   7.9   u 0  MA   K CSJ b 0
1769 11 26 10 51 1  book6 IMG_6657.jpg   80.9   1.0 160334 160554 02 20 10.74 00 21  2.57  59.7 140.6  17.0   4 1  MA   K CSJ b 0
1769 11 26 10 51 1  book6 IMG_6657.jpg   80.9   1.0 160334 160554 02 20 10.74 00 28  3.93  41.0 121.9   4.9   3 1  MA   K CSJ b 0
1769 11 26 10 51 1  book6 IMG_6657.jpg   80.9   1.0 160334 160554 02 20 10.74 00 31  3.08  43.0 123.9  14.4   L 0  MA   K CSJ b 0
1769 11 26 10 51 1  book6 IMG_6657.jpg   80.9   1.0 160334 160554 02 20 10.74 00 38  6.73  22.6 103.5 -21.4   2 1  MA   K CSJ b 0
1769 11 26 10 51 1  book6 IMG_6657.jpg   80.9   1.0 160334 160554 02 20 10.74 00 48  6.35  14.6  95.5 -14.6   N 0  MA   K CSJ b 0
1769 11 26 10 51 1  book6 IMG_6657.jpg   80.9   1.0 160334 160554 02 20 10.74 01 34  5.31 -19.0  61.9   7.6   u 0  MA   K CSJ b 0
1769 11 26 10 51 1  book6 IMG_6657.jpg   80.9   1.0 160334 160554 02 20 10.74 01 51  7.83 -46.0  34.9 -14.2   V 0  MA   K CSJ b 0
1769 11 26 10 51 1  book6 IMG_6657.jpg   80.9   1.0 160334 160554 02 20 10.74 02 01  8.55 -68.2  12.7 -19.6   1 1  MA   K CSJ b 0
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 00 18  2.86  60.7 115.2  13.4   L 0  MA   K CSJ b _
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 00 21  5.04  44.0  98.5  -8.2   8 1  MA   K CSJ b _
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 00 23  5.22  41.3  95.8  -9.6   7 1  MA   K CSJ b _
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 00 24  5.16  40.4  94.9  -8.7   6 1  MA   K CSJ b _
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 00 27  5.73  35.8  90.4 -13.9   N 0  MA   K CSJ b _
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 00 29  5.51  34.3  88.9 -11.1   5 1  MA   K CSJ b _
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 01 04  4.47   7.9  62.4   8.1   u 0  MA   K CSJ b _
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 01 04  7.44  -1.7  52.8 -23.1   v 0  MA   K CSJ b _
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 01 09  7.81  -7.4  47.2 -26.0   x 0  MA   K CSJ b _
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 01 25  6.76 -16.2  38.3 -10.5   4 1  MA   K CSJ b _
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 01 26  7.05 -18.2  36.3 -13.3   3 1  MA   K CSJ b _
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 01 27  7.08 -19.2  35.4 -13.4   V 0  MA   K CSJ b _
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 01 29  6.70 -19.3  35.3  -8.9   2 1  MA   K CSJ b _
1769 11 28 10 53 1  book6 IMG_6659.jpg   54.5   0.8 161238 161458 02 21 10.67 01 30  6.88 -20.8  33.7 -10.6   1 1  MA   K CSJ b _
1769 12 01 10 55 1  book6 IMG_6661.jpg   15.0   0.4 162640 162901 02 21 10.62 00 23  6.40  39.7  54.7 -22.1   v 0  MA   K CSJ b 0
1769 12 01 10 55 1  book6 IMG_6661.jpg   15.0   0.4 162640 162901 02 21 10.62 00 23  6.95  39.9  54.9 -28.4   y 0  MA   K CSJ b 0
1769 12 01 10 55 1  book6 IMG_6661.jpg   15.0   0.4 162640 162901 02 21 10.62 00 31  6.85  30.6  45.5 -25.2   x 0  MA   K CSJ b 0
1769 12 01 10 55 1  book6 IMG_6661.jpg   15.0   0.4 162640 162901 02 21 10.62 00 40  5.95  23.2  38.2 -13.2   V 0  MA   K CSJ b 0
1769 12 01 10 55 1  book6 IMG_6661.jpg   15.0   0.4 162640 162901 02 21 10.62 00 48  2.94  27.2  42.2  20.4   u 1  MA   K CSJ b 0
1769 12 01 10 55 1  book6 IMG_6661.jpg   15.0   0.4 162640 162901 02 21 10.62 01 47  7.90 -41.8 333.2 -18.9   a 0  MA   K CSJ b 0
1769 12 01 10 55 1  book6 IMG_6661.jpg   15.0   0.4 162640 162901 02 21 10.62 01 48  8.05 -44.1 330.9 -20.3   c 0  MA   K CSJ b 0
1769 12 01 10 55 1  book6 IMG_6661.jpg   15.0   0.4 162640 162901 02 21 10.62 01 50  8.05 -46.3 328.7 -19.8   b 0  MA   K CSJ b 0
1769 12 01 10 55 1  book6 IMG_6661.jpg   15.0   0.4 162640 162901 02 21 10.62 02 01  4.30 -43.6 331.4  22.5   e 0  MA   K CSJ b 0
1769 12 01 10 55 1  book6 IMG_6661.jpg   15.0   0.4 162640 162901 02 21 10.62 02 07  7.51 -63.9 311.1 -10.2   d 0  MA   K CSJ b 0
1769 12 14 10 58 1  book6 IMG_6665.jpg  203.7  -1.3 172118 172341 02 22 10.71 00 51  6.30  14.7 218.4 -14.1   a 0  MA   K CSJ b _
1769 12 14 10 58 1  book6 IMG_6665.jpg  203.7  -1.3 172118 172341 02 22 10.71 01 05  6.20   3.2 206.9 -11.1   b 0  MA   K CSJ b _
1769 12 14 10 58 1  book6 IMG_6665.jpg  203.7  -1.3 172118 172341 02 22 10.71 01 19  6.60  -9.0 194.7 -13.3   F 0  MA   K CSJ b _
1769 12 14 10 58 1  book6 IMG_6665.jpg  203.7  -1.3 172118 172341 02 22 10.71 01 21  7.59 -13.5 190.2 -23.9   c 0  MA   K CSJ b _
1769 12 14 10 58 1  book6 IMG_6665.jpg  203.7  -1.3 172118 172341 02 22 10.71 01 43  7.18 -31.6 172.1 -15.9   J 0  MA   K CSJ b _
1769 12 14 10 58 1  book6 IMG_6665.jpg  203.7  -1.3 172118 172341 02 22 10.71 01 58  4.62 -40.2 163.5  13.7   d 0  MA   K CSJ b _
1769 12 14 10 58 1  book6 IMG_6665.jpg  203.7  -1.3 172118 172341 02 22 10.71 02 03  4.62 -46.0 157.7  14.5   e 0  MA   K CSJ b _
1769 12 15 11 00 1  book6 IMG_6666.jpg  190.5  -1.4 172635 172857 02 22 10.66 00 37  6.20  27.4 217.9 -15.2   a 0  MA   K CSJ b 0
1769 12 15 11 00 1  book6 IMG_6666.jpg  190.5  -1.4 172635 172857 02 22 10.66 00 48  5.90  17.8 208.3 -10.5   b 0  MA   K CSJ b 0
1769 12 15 11 00 1  book6 IMG_6666.jpg  190.5  -1.4 172635 172857 02 22 10.66 01 05  6.60   2.6 193.0 -15.8   F 0  MA   K CSJ b 0
1769 12 15 11 00 1  book6 IMG_6666.jpg  190.5  -1.4 172635 172857 02 22 10.66 01 08  7.35  -1.4 189.1 -23.8   c 0  MA   K CSJ b 0
1769 12 15 11 00 1  book6 IMG_6666.jpg  190.5  -1.4 172635 172857 02 22 10.66 01 22  6.69 -11.7 178.8 -14.4   f 0  MA   K CSJ b 0
1769 12 15 11 00 1  book6 IMG_6666.jpg  190.5  -1.4 172635 172857 02 22 10.66 01 28  7.35 -18.7 171.8 -20.8   J 0  MA   K CSJ b 0
1769 12 15 11 00 1  book6 IMG_6666.jpg  190.5  -1.4 172635 172857 02 22 10.66 01 40  6.90 -27.8 162.7 -14.0   2 1  MA   K CSJ b 0
1769 12 15 11 00 1  book6 IMG_6666.jpg  190.5  -1.4 172635 172857 02 22 10.66 01 41  6.66 -27.9 162.6 -11.3   1 1  MA   K CSJ b 0
