YYYY MM DD HH MI T    L0    B0   CMD LLL.L BBB.B M Q SS GROUP    MEASURER   MOD_L MOD_B SIGMA DELTA UMB A
1611 10 30 14 00 1   4.1   4.0  -6.7 357.4   0.4 Q 3  8 292      schmiel    -15.3  -3.8   NaN  7.6  104 !
1611 10 30 14 00 1   4.1   4.0  -9.5 354.6 -16.5 Q 3 10 290      schmiel      NaN   NaN   NaN 22.6  170 !
1611 10 30 14 00 1   4.1   4.0 -23.1 341.0 -14.0 Q 3  8 290      schmiel      NaN   NaN   NaN 29.2  118 !
1611 10 30 14 00 1   4.1   4.0 -37.3 326.8 -14.8 Q 3 10 290      schmiel      NaN   NaN   NaN 41.5  210 !
1611 10 30 14 00 1   4.1   4.0  20.0  24.1  29.9 Q 3  6 289      schmiel      NaN   NaN   NaN 32.0   58 !
1611 11 01 16 00 1 336.7   3.8  -1.8 334.9  30.2 Q 3 10 288      schmiel      6.4  30.8 0.132 26.4  176 !
1611 11 01 16 00 1 336.7   3.8   4.5 341.2  22.6 Q 3  7 288      schmiel     17.6  23.1   NaN 19.3   73 !
1611 11 01 16 00 1 336.7   3.8   4.5 341.2  14.0 Q 3 13 288      schmiel     20.3  14.7   NaN 11.1  264 !
1611 11 01 16 00 1 336.7   3.8  29.3   6.0 -20.7 Q 3  8 286      schmiel     45.3 -20.8   NaN 37.8  131 !
1611 11 01 16 00 1 336.7   3.8  44.7  21.4 -16.8 Q 3 11 286      schmiel     64.6 -19.4   NaN 48.7  291 !
1611 11 01 16 00 1 336.7   3.8  31.9   8.6  18.6 Q 3  9 289      schmiel     44.0  18.3   NaN 34.5  160 !
1611 11 01 16 00 1 336.7   3.8  -1.7 335.0  -6.1 Q 3  8 292      schmiel      7.3  -3.9   NaN 10.1  105 !
1611 11 01 16 00 1 336.7   3.8   7.2 343.9  -5.2 Q 3  8 292      schmiel     17.4  -3.8   NaN 11.5  105 !
1611 11 01 16 00 1 336.7   3.8 -59.6 277.1  35.2 Q 3 12 295      schmiel      NaN   NaN   NaN 63.2  486 !
1611 11 01 16 00 1 336.7   3.8 -20.8 315.9  30.3 Q 3  9 293      schmiel      NaN   NaN   NaN 33.0  157 !
1611 11 01 16 00 1 336.7   3.8 -28.3 308.4  33.5 Q 3  5 293      schmiel      NaN   NaN   NaN 39.7   34 !
1611 11 01 16 00 1 336.7   3.8  -9.0 327.7 -14.5 Q 3 10 290      schmiel      NaN   NaN   NaN 20.4  168 !
1611 11 01 16 00 1 336.7   3.8 -12.5 324.2 -16.8 Q 3  6 290      schmiel      NaN   NaN   NaN 24.0   54 !
1611 11 01 16 00 1 336.7   3.8 -55.4 281.3 -10.7 Q 3  9 294      schmiel      NaN   NaN   NaN 57.0  242 !
1611 11 01 16 00 1 336.7   3.8 -26.1 310.6 -23.9 Q 3 13 290      schmiel      NaN   NaN   NaN 37.6  327 !
1611 11 02 08 00 1 327.9   3.8 -48.3 279.6  15.8 Q 3 12 295      schmiel    -49.2  18.1 0.055 49.0  340 !
1611 11 02 08 00 1 327.9   3.8 -27.2 300.7  11.0 Q 3  7 293      schmiel    -25.8  16.3   NaN 27.9   80 !
1611 11 02 08 00 1 327.9   3.8 -25.4 302.5  11.8 Q 3  4 293      schmiel    -18.3  19.0   NaN 26.4   17 !
1611 11 02 08 00 1 327.9   3.8 -20.0 307.9  15.4 Q 3  8 293      schmiel     -2.2  14.8   NaN 22.9  114 !
1611 11 02 08 00 1 327.9   3.8  -0.9 327.0  13.8 Q 3  9 288      schmiel      4.6   9.5   NaN 10.1  136 !
1611 11 02 08 00 1 327.9   3.8   8.6 336.5  11.6 Q 3  8 288      schmiel     10.5   4.4   NaN 11.6  107 !
1611 11 02 08 00 1 327.9   3.8  16.7 344.6   4.9 Q 3 13 288      schmiel     34.2  11.0   NaN 16.7  276 !
1611 11 02 08 00 1 327.9   3.8  37.9   5.8  16.0 Q 3  8 289      schmiel     47.9 -16.2   NaN 39.2  136 !
1611 11 02 08 00 1 327.9   3.8  46.5  14.4 -12.9 Q 3 11 286      schmiel      8.9 -22.9   NaN 49.1  299 !
1611 11 02 08 00 1 327.9   3.8   2.8 330.7 -23.2 Q 3  8 290      schmiel     -3.0 -24.1   NaN 27.1  118 !
1611 11 02 08 00 1 327.9   3.8  -8.1 319.8 -23.7 Q 3 10 290      schmiel    -12.0 -27.0   NaN 28.6  182 !
1611 11 02 08 00 1 327.9   3.8 -18.2 309.7 -26.8 Q 3  7 290      schmiel    -32.6 -25.1   NaN 35.3   86 !
1611 11 02 08 00 1 327.9   3.8 -39.6 288.3 -25.4 Q 3 11 294      schmiel    -55.8 -21.3   NaN 48.2  294 !
1611 11 02 08 00 1 327.9   3.8 -60.2 267.7 -22.8 Q 3 13 294      schmiel      NaN   NaN   NaN 64.4  611 !
1611 11 02 08 00 1 327.9   3.8  37.2   5.1  -7.5 Q 3  7 286      schmiel      NaN   NaN   NaN 38.8   90 !
1611 11 02 08 00 1 327.9   3.8   5.9 333.8 -12.1 Q 3  7 292      schmiel      NaN   NaN   NaN 16.9   74 !
1611 11 02 16 00 1 323.5   3.7 -44.0 279.5  21.1 Q 3 13 295      schmiel    -42.1  18.1 0.056 46.1  375 !
1611 11 02 16 00 1 323.5   3.7 -19.2 304.3  22.1 Q 3  8 293      schmiel    -18.6  16.3   NaN 26.2  115 !
1611 11 02 16 00 1 323.5   3.7 -10.4 313.1  23.3 Q 3  8 293      schmiel    -11.2  19.0   NaN 22.0  112 !
1611 11 02 16 00 1 323.5   3.7   2.9 326.4  16.4 Q 3 11 288      schmiel      5.0  14.8   NaN 13.0  198 !
1611 11 02 16 00 1 323.5   3.7   7.1 330.6   7.8 Q 3  8 288      schmiel     11.8   9.5   NaN  8.2  105 !
1611 11 02 16 00 1 323.5   3.7  11.3 334.8   3.6 Q 3 12 288      schmiel     17.7   4.4   NaN 11.3  224 !
1611 11 02 16 00 1 323.5   3.7  38.7   2.2   6.2 Q 3  9 289      schmiel     41.5  11.0   NaN 38.6  169 !
1611 11 02 16 00 1 323.5   3.7  56.6  20.1 -20.5 Q 3 12 286      schmiel     55.1 -16.2   NaN 60.5  447 !
1611 11 02 16 00 1 323.5   3.7  22.9 346.4 -24.9 Q 3  8 290      schmiel     15.9 -22.9   NaN 36.2  128 !
1611 11 02 16 00 1 323.5   3.7   8.9 332.4 -26.4 Q 3 10 290      schmiel      4.0 -24.1   NaN 31.3  185 !
1611 11 02 16 00 1 323.5   3.7   0.4 323.9 -29.0 Q 3  8 290      schmiel     -5.0 -27.0   NaN 32.7  123 !
1611 11 02 16 00 1 323.5   3.7 -21.8 301.7 -26.7 Q 3 10 294      schmiel    -25.6 -25.1   NaN 37.0  197 !
1611 11 02 16 00 1 323.5   3.7 -46.0 277.5 -20.8 Q 3  9 294      schmiel    -48.7 -21.3   NaN 51.3  211 !
1611 11 02 16 00 1 323.5   3.7 -13.6 309.9 -22.7 Q 3  7 294      schmiel      NaN   NaN   NaN 29.6   80 !
1611 11 05 10 00 1 287.2   3.4  18.8 306.0  27.3 Q 3  9 296      schmiel     22.2  14.6 0.081 29.9  150 !
1611 11 05 10 00 1 287.2   3.4 -19.4 267.8  19.7 Q 3  8 294      schmiel    -23.3  19.6   NaN 25.0  112 !
1611 11 05 10 00 1 287.2   3.4 -25.8 261.4  14.4 Q 3  7 298      schmiel    -28.6  14.1   NaN 27.7   77 !
1611 11 05 10 00 1 287.2   3.4 -51.2 236.0  -0.7 Q 3 10 301      schmiel    -51.8  -3.8   NaN 51.3  248 !
1611 11 05 10 00 1 287.2   3.4 -65.0 222.2   6.1 Q 3 11 300      schmiel    -57.0   4.5   NaN 64.8  444 !
1611 11 05 10 00 1 287.2   3.4 -16.0 271.2   8.7 Q 3 11 294      schmiel      NaN   NaN   NaN 16.8  198 !
1611 11 05 10 00 1 287.2   3.4 -11.8 275.4   4.9 Q 3  8 294      schmiel      NaN   NaN   NaN 11.9  104 !
1611 11 05 10 00 1 287.2   3.4  42.2 329.4 -33.8 Q 3 13 286      schmiel      NaN   NaN   NaN 54.4  439 !
1611 11 05 10 00 1 287.2   3.4  29.6 316.8 -30.4 Q 3  8 286      schmiel      NaN   NaN   NaN 44.1  141 !
1611 11 05 10 00 1 287.2   3.4 -16.0 271.2  -2.7 Q 3  8 299      schmiel      NaN   NaN   NaN 17.1  106 !
1611 11 07 09 00 1 261.4   3.2  58.7 320.1   2.8 A 3 10 296      pavai        NaN   NaN   NaN 58.6  264 !
1611 11 07 09 00 1 261.4   3.2  37.8 299.2  18.3 A 3  9 306      pavai        NaN   NaN   NaN 40.0  150 !
1611 11 07 09 00 1 261.4   3.2  31.1 292.5  -8.9 A 3  9 307      pavai        NaN   NaN   NaN 33.3  138 !
1611 11 07 09 00 1 261.4   3.2  23.2 284.6  -5.8 A 3  7 307      pavai        NaN   NaN   NaN 24.9   67 !
1611 11 07 09 00 1 261.4   3.2   9.9 271.3  -7.4 A 3  8 294      pavai        NaN   NaN   NaN 14.5   93 !
1611 11 07 09 00 1 261.4   3.2   5.3 266.7  -1.2 A 3  8 294      pavai        NaN   NaN   NaN  6.9   91 !
1611 11 07 09 00 1 261.4   3.2   0.7 262.1  -1.2 A 3  8 294      pavai        NaN   NaN   NaN  4.4   91 !
1611 11 07 09 00 1 261.4   3.2  -4.1 257.3  -8.8 A 3  7 299      pavai        NaN   NaN   NaN 12.7   62 !
1611 11 07 09 00 1 261.4   3.2  -6.8 254.6   2.9 A 3  6 298      pavai        NaN   NaN   NaN  6.8   43 !
1611 11 07 09 00 1 261.4   3.2 -11.0 250.4   4.5 A 3  6 298      pavai        NaN   NaN   NaN 11.1   44 !
1611 11 07 09 00 1 261.4   3.2  -6.4 255.0   0.6 A 3  7 298      pavai        NaN   NaN   NaN  6.9   61 !
1611 11 07 09 00 1 261.4   3.2 -10.3 251.1   1.7 A 3  7 298      pavai        NaN   NaN   NaN 10.4   61 !
1611 11 07 09 00 1 261.4   3.2 -15.8 245.6   1.8 A 3  7 298      pavai        NaN   NaN   NaN 15.8   63 !
1611 11 07 09 00 1 261.4   3.2 -20.7 240.7   0.8 A 3  6 304      pavai        NaN   NaN   NaN 20.8   46 !
1611 11 07 09 00 1 261.4   3.2 -24.7 236.7   4.9 A 3  6 304      pavai        NaN   NaN   NaN 24.7   47 !
1611 11 07 09 00 1 261.4   3.2 -22.8 238.6  -6.0 A 3  6 305      pavai        NaN   NaN   NaN 24.6   47 !
1611 11 07 09 00 1 261.4   3.2 -24.9 236.5  -2.4 A 3  6 305      pavai        NaN   NaN   NaN 25.5   48 !
1611 11 07 09 00 1 261.4   3.2 -28.2 233.2   1.7 A 3  6 305      pavai        NaN   NaN   NaN 28.2   49 !
1611 11 07 09 00 1 261.4   3.2 -31.6 229.8   1.6 A 3  7 305      pavai        NaN   NaN   NaN 31.6   71 !
1611 11 07 09 00 1 261.4   3.2 -50.3 211.1 -18.7 A 3 12 303      pavai        NaN   NaN   NaN 54.1  327 !
1611 11 07 09 00 1 261.4   3.2 -64.4 197.0   0.1 A 3  8 300      pavai        NaN   NaN   NaN 64.4  209 !
1611 11 07 09 00 1 261.4   3.2 -55.2 206.2  -1.3 A 3  8 300      pavai        NaN   NaN   NaN 55.4  159 !
1611 11 07 09 00 1 261.4   3.2 -36.7 224.7  -6.2 A 3  8 301      pavai        NaN   NaN   NaN 37.8  114 !
1611 11 07 09 00 1 261.4   3.2 -46.8 214.6  -2.8 A 3  6 301      pavai        NaN   NaN   NaN 47.2   63 !
1611 11 07 09 00 1 261.4   3.2 -43.1 218.3  -5.9 A 3  7 301      pavai        NaN   NaN   NaN 44.0   84 !
1611 11 07 09 00 1 261.4   3.2 -42.3 219.1   2.1 A 3  7 302      pavai        NaN   NaN   NaN 42.3   82 !
1611 11 07 09 00 1 261.4   3.2 -52.3 209.1   5.4 A 3  9 302      pavai        NaN   NaN   NaN 52.2  188 !
1611 11 08 12 00 1 246.6   3.1  46.6 293.2  -8.2 H 3  6 294      pavai        NaN   NaN   NaN 47.8   64 !
1611 11 08 12 00 1 246.6   3.1  35.9 282.5  -4.6 H 3 11 294      pavai        NaN   NaN   NaN 36.7  209 !
1611 11 08 12 00 1 246.6   3.1  29.6 276.2 -10.4 H 3  7 299      pavai        NaN   NaN   NaN 32.4   71 !
1611 11 08 12 00 1 246.6   3.1  25.2 271.8  -4.9 H 3  7 298      pavai        NaN   NaN   NaN 26.4   67 !
1611 11 08 12 00 1 246.6   3.1  18.6 265.2  -1.0 H 3  7 298      pavai        NaN   NaN   NaN 19.0   64 !
1611 11 08 12 00 1 246.6   3.1  -3.3 243.3  -5.4 H 3  8 304      pavai        NaN   NaN   NaN  9.1   91 !
1611 11 08 12 00 1 246.6   3.1   6.1 252.7  -6.7 H 3  8 304      pavai        NaN   NaN   NaN 11.5   92 !
1611 11 08 12 00 1 246.6   3.1  -0.0 246.6 -11.5 H 3  5 305      pavai        NaN   NaN   NaN 14.6   24 !
1611 11 08 12 00 1 246.6   3.1   6.3 252.9 -13.4 H 3  7 305      pavai        NaN   NaN   NaN 17.6   63 !
1611 11 08 12 00 1 246.6   3.1   5.7 252.3 -17.1 H 3  7 305      pavai        NaN   NaN   NaN 20.9   65 !
1611 11 08 12 00 1 246.6   3.1  -6.4 240.2 -11.8 H 3  7 305      pavai        NaN   NaN   NaN 16.2   63 !
1611 11 08 12 00 1 246.6   3.1  -9.2 237.4 -13.0 H 3  7 305      pavai        NaN   NaN   NaN 18.5   64 !
1611 11 08 12 00 1 246.6   3.1  -9.7 236.9 -10.2 H 3  7 305      pavai        NaN   NaN   NaN 16.4   63 !
1611 11 08 12 00 1 246.6   3.1 -28.0 218.6  -8.0 H 3  6 302      pavai        NaN   NaN   NaN 30.0   49 !
1611 11 08 12 00 1 246.6   3.1 -37.7 208.9  -6.6 H 3  9 302      pavai        NaN   NaN   NaN 38.9  148 !
1611 11 08 12 00 1 246.6   3.1 -26.8 219.8 -15.3 H 3 10 301      pavai        NaN   NaN   NaN 32.3  162 !
1611 11 08 12 00 1 246.6   3.1 -35.7 210.9 -13.1 H 3  7 301      pavai        NaN   NaN   NaN 38.9   77 !
1611 11 08 12 00 1 246.6   3.1 -55.0 191.6 -14.3 H 3  8 300      pavai        NaN   NaN   NaN 57.2  166 !
1611 11 08 12 00 1 246.6   3.1 -44.5 202.1 -13.8 H 3  9 300      pavai        NaN   NaN   NaN 47.2  169 !
1611 11 08 12 00 1 246.6   3.1 -42.2 204.4 -31.6 H 3 11 303      pavai        NaN   NaN   NaN 53.0  279 !
1611 11 13 15 00 1 179.0   2.5  65.7 244.7 -16.4 A 3  9 301      pavai        NaN   NaN   NaN 67.5  306 !
1611 11 13 15 00 1 179.0   2.5  42.5 221.5 -35.7 A 3 11 311      pavai        NaN   NaN   NaN 55.0  297 !
1611 11 13 15 00 1 179.0   2.5  26.5 205.5 -33.7 A 3 11 311      pavai        NaN   NaN   NaN 43.9  237 !
1611 11 13 15 00 1 179.0   2.5 -41.3 137.7 -35.3 A 3  8 310      pavai        NaN   NaN   NaN 54.0  156 !
1611 11 13 15 00 1 179.0   2.5 -29.8 149.2 -22.4 A 3  9 309      pavai        NaN   NaN   NaN 38.3  149 !
1611 11 13 15 00 1 179.0   2.5 -26.0 153.0 -27.4 A 3  6 309      pavai        NaN   NaN   NaN 39.0   56 !
1611 11 13 15 00 1 179.0   2.5 -23.7 155.3 -21.5 A 3  6 309      pavai        NaN   NaN   NaN 33.3   52 !
1611 11 13 15 00 1 179.0   2.5 -17.4 161.6   2.4 A 3  6 308      pavai        NaN   NaN   NaN 17.4   46 !
1611 11 13 15 00 1 179.0   2.5 -17.7 161.3  -3.1 A 3  7 308      pavai        NaN   NaN   NaN 18.5   65 !
1611 11 13 15 00 1 179.0   2.5 -24.8 154.2   0.6 A 3  7 308      pavai        NaN   NaN   NaN 24.9   68 !
1611 11 13 15 00 1 179.0   2.5 -24.8 154.2   4.0 A 3  7 308      pavai        NaN   NaN   NaN 24.8   67 !
1611 11 13 15 00 1 179.0   2.5 -29.7 149.3   4.2 A 3  8 308      pavai        NaN   NaN   NaN 29.7  105 !
1611 11 13 15 00 1 179.0   2.5 -19.2 159.8   7.4 A 3  9 308      pavai        NaN   NaN   NaN 19.8  124 !
1611 11 14 15 00 1 165.8   2.3  -3.0 162.8  12.0 A 3  7 308      pavai        NaN   NaN   NaN 10.1   62 !
1611 11 14 15 00 1 165.8   2.3  -2.3 163.5   7.6 A 3  7 308      pavai        NaN   NaN   NaN  5.7   62 !
1611 11 14 15 00 1 165.8   2.3 -10.6 155.2  10.7 A 3  7 308      pavai        NaN   NaN   NaN 13.4   63 !
1611 11 14 15 00 1 165.8   2.3 -12.6 153.2   7.8 A 3  7 308      pavai        NaN   NaN   NaN 13.7   63 !
1611 11 14 15 00 1 165.8   2.3 -20.8 145.0   9.7 A 3  7 308      pavai        NaN   NaN   NaN 21.9   66 !
1611 11 14 15 00 1 165.8   2.3 -23.9 141.9  11.8 A 3  7 308      pavai        NaN   NaN   NaN 25.5   68 !
1611 11 14 15 00 1 165.8   2.3 -12.9 152.9 -23.9 A 3  7 309      pavai        NaN   NaN   NaN 29.1   70 !
1611 11 14 15 00 1 165.8   2.3 -16.4 149.4 -17.0 A 3  8 309      pavai        NaN   NaN   NaN 25.2  101 !
1611 11 14 15 00 1 165.8   2.3  -6.4 159.4 -19.2 A 3 10 309      pavai        NaN   NaN   NaN 22.4  151 !
1611 11 14 15 00 1 165.8   2.3 -22.1 143.7 -14.5 A 3 10 309      pavai        NaN   NaN   NaN 27.6  158 !
1611 11 14 15 00 1 165.8   2.3 -32.5 133.3 -27.3 A 3  8 310      pavai        NaN   NaN   NaN 43.1  126 !
1611 11 14 15 00 1 165.8   2.3  52.5 218.3 -28.1 A 3  9 311      pavai        NaN   NaN   NaN 58.8  226 !
1611 11 14 15 00 1 165.8   2.3  35.7 201.5 -25.0 A 3 11 311      pavai        NaN   NaN   NaN 44.1  238 !
1611 11 23 14 00 1  47.8   1.2 -45.0   2.8  17.4 Q 2  9 312      schmiel    -54.3  12.3 0.106 47.1  194 !
1611 11 23 14 00 1  47.8   1.2 -41.8   6.0   0.9 Q 2  9 313      schmiel    -54.7  -6.0   NaN 41.8  177 !
1611 11 23 14 00 1  47.8   1.2 -54.1 353.7 -37.9 Q 2 10 316      schmiel    -71.1 -34.6   NaN 63.3  352 !
1611 11 23 14 00 1  47.8   1.2  -7.9  39.9 -36.8 Q 2  9 315      schmiel    -17.6 -36.7   NaN 38.7  170 !
1611 11 23 14 00 1  47.8   1.2  40.9  88.7 -19.9 Q 2 10 317      schmiel     31.8 -14.3   NaN 45.3  225 !
1611 11 23 14 00 1  47.8   1.2 -46.9   0.9  22.2 Q 2  7 312      schmiel      NaN   NaN   NaN 50.2  108 !
1611 11 23 14 00 1  47.8   1.2 -19.8  28.0 -19.4 Q 2  9 314      schmiel      NaN   NaN   NaN 28.3  150 !
1611 11 23 14 00 1  47.8   1.2 -27.0  20.8 -20.3 Q 2  8 314      schmiel      NaN   NaN   NaN 34.1  125 !
1611 11 23 14 00 1  47.8   1.2 -24.6  23.2 -25.7 Q 2  7 314      schmiel      NaN   NaN   NaN 35.9   86 !
1611 11 23 14 00 1  47.8   1.2 -11.5  36.3 -43.0 Q 2  9 315      schmiel      NaN   NaN   NaN 45.4  189 !
1611 11 23 14 00 1  47.8   1.2  30.1  77.9 -17.9 Q 2  7 317      schmiel      NaN   NaN   NaN 35.3   85 !
1611 11 23 14 00 1  47.8   1.2  38.8  86.6 -13.4 Q 2  8 317      schmiel      NaN   NaN   NaN 41.2  138 !
1611 11 23 14 00 1  47.8   1.2  62.8 110.6 -21.2 Q 2  8 318      schmiel      NaN   NaN   NaN 65.3  248 !
1611 11 23 14 00 1  47.8   1.2  37.3  85.1   2.3 Q 2  8 319      schmiel      NaN   NaN   NaN 37.3  130 !
1611 11 26 09 00 1  11.0   0.9 -12.2 358.8   7.9 Q 2  9 312      schmiel    -11.0  12.3 0.074 14.0  134 !
1611 11 26 09 00 1  11.0   0.9 -13.8 357.2  -9.5 Q 2  9 313      schmiel    -11.2  -6.0   NaN 17.2  136 !
1611 11 26 09 00 1  11.0   0.9 -31.9 339.1 -32.6 Q 2  9 316      schmiel    -30.2 -34.6   NaN 45.0  184 !
1611 11 26 09 00 1  11.0   0.9  17.9  28.9 -34.1 Q 2 11 315      schmiel     23.0 -36.7   NaN 38.8  244 !
1611 11 26 09 00 1  11.0   0.9  50.1  61.1 -12.2 Q 2  9 317      schmiel     75.0 -14.3   NaN 51.4  209 !
1611 11 26 09 00 1  11.0   0.9 -32.0 339.0  17.6 Q 2  7 320      schmiel      NaN   NaN   NaN 35.6   84 !
1611 11 26 09 00 1  11.0   0.9 -36.3 334.7  14.3 Q 2  7 320      schmiel      NaN   NaN   NaN 38.3   87 !
1611 11 26 09 00 1  11.0   0.9 -39.5 331.5  18.0 Q 2  6 320      schmiel      NaN   NaN   NaN 42.4   66 !
1611 11 26 09 00 1  11.0   0.9 -45.5 325.5  20.0 Q 2  6 320      schmiel      NaN   NaN   NaN 48.4   73 !
1611 11 26 09 00 1  11.0   0.9 -49.6 321.4  20.2 Q 2  4 320      schmiel      NaN   NaN   NaN 52.2   24 !
1611 11 26 09 00 1  11.0   0.9 -49.4 321.6  19.0 Q 2  2 320      schmiel      NaN   NaN   NaN 51.7    6 !
1611 11 26 09 00 1  11.0   0.9 -40.2 330.8  13.8 Q 2  2 320      schmiel      NaN   NaN   NaN 41.8    5 !
1611 11 26 09 00 1  11.0   0.9  -8.4   2.6   6.9 Q 2  4 312      schmiel      NaN   NaN   NaN 10.3   15 !
1611 11 26 09 00 1  11.0   0.9  -8.2   2.8   9.3 Q 2  5 312      schmiel      NaN   NaN   NaN 11.7   27 !
1611 11 26 09 00 1  11.0   0.9 -17.2 353.8   5.7 Q 2  4 312      schmiel      NaN   NaN   NaN 17.8   16 !
1611 11 26 09 00 1  11.0   0.9 -17.0 354.0   8.0 Q 2  4 312      schmiel      NaN   NaN   NaN 18.4   16 !
1611 11 26 09 00 1  11.0   0.9 -20.9 350.1   8.3 Q 2  5 312      schmiel      NaN   NaN   NaN 22.1   28 !
1611 11 26 09 00 1  11.0   0.9 -25.2 345.8   9.8 Q 2  5 312      schmiel      NaN   NaN   NaN 26.6   29 !
1611 11 26 09 00 1  11.0   0.9 -25.7 345.3   8.1 Q 2  3 312      schmiel      NaN   NaN   NaN 26.6    7 !
1611 11 26 09 00 1  11.0   0.9   3.3  14.3 -14.7 Q 2  6 314      schmiel      NaN   NaN   NaN 15.9   51 !
1611 11 26 09 00 1  11.0   0.9   2.4  13.4 -20.2 Q 2  8 314      schmiel      NaN   NaN   NaN 21.2  109 !
1611 11 26 09 00 1  11.0   0.9  -1.5   9.5 -16.5 Q 2  7 314      schmiel      NaN   NaN   NaN 17.4   72 !
1611 11 26 09 00 1  11.0   0.9  -3.6   7.4 -17.8 Q 2  5 314      schmiel      NaN   NaN   NaN 19.0   28 !
1611 11 26 09 00 1  11.0   0.9  -4.7   6.3 -25.1 Q 2  5 314      schmiel      NaN   NaN   NaN 26.4   29 !
1611 11 26 09 00 1  11.0   0.9  -8.8   2.2 -21.6 Q 2  5 314      schmiel      NaN   NaN   NaN 24.1   29 !
1611 11 26 09 00 1  11.0   0.9  -9.8   1.2 -27.7 Q 2  6 314      schmiel      NaN   NaN   NaN 30.1   56 !
1611 11 26 09 00 1  11.0   0.9 -14.1 356.9 -29.0 Q 2  6 314      schmiel      NaN   NaN   NaN 32.8   58 !
1611 11 26 09 00 1  11.0   0.9  56.4  67.4  -9.2 Q 2  5 317      schmiel      NaN   NaN   NaN 57.1   48 !
1611 11 26 09 00 1  11.0   0.9  43.6  54.6 -15.1 Q 2  5 317      schmiel      NaN   NaN   NaN 46.0   37 !
1611 11 26 09 00 1  11.0   0.9  16.9  27.9 -29.6 Q 2  6 315      schmiel      NaN   NaN   NaN 34.5   59 !
1611 11 27 09 00 1 357.8   0.7  -5.8 352.0  10.5 Q 2  9 312      schmiel      3.4  12.3 0.112 11.3  135 !
1611 11 27 09 00 1 357.8   0.7  -5.5 352.3  -8.4 Q 2  8 313      schmiel      3.3  -6.0   NaN 10.7  106 !
1611 11 27 09 00 1 357.8   0.7 -22.1 335.7 -27.3 Q 2  8 316      schmiel    -16.6 -34.6   NaN 35.2  127 !
1611 11 27 09 00 1 357.8   0.7  21.5  19.3 -31.4 Q 2  8 315      schmiel     36.6 -36.7   NaN 38.1  132 !
1611 11 27 09 00 1 357.8   0.7  61.9  59.7  -7.2 Q 2  7 317      schmiel     89.3 -14.3   NaN 62.2  149 !
1611 11 27 09 00 1 357.8   0.7  61.6  59.4 -10.7 Q 2  7 317      schmiel      NaN   NaN   NaN 62.3  150 !
1611 11 27 09 00 1 357.8   0.7  16.7  14.5 -13.9 Q 2  7 314      schmiel      NaN   NaN   NaN 22.1   75 !
1611 11 27 09 00 1 357.8   0.7  11.4   9.2 -13.5 Q 2  7 314      schmiel      NaN   NaN   NaN 18.2   73 !
1611 11 27 09 00 1 357.8   0.7   7.1   4.9 -15.8 Q 2  5 314      schmiel      NaN   NaN   NaN 18.0   28 !
1611 11 27 09 00 1 357.8   0.7   4.8   2.6 -18.3 Q 2  5 314      schmiel      NaN   NaN   NaN 19.6   28 !
1611 11 27 09 00 1 357.8   0.7   3.4   1.2 -22.1 Q 2  5 314      schmiel      NaN   NaN   NaN 23.1   29 !
1611 11 27 09 00 1 357.8   0.7  -3.1 354.7 -22.3 Q 2  7 314      schmiel      NaN   NaN   NaN 23.2   76 !
1611 11 27 09 00 1 357.8   0.7  -1.7 356.1 -27.7 Q 2  5 314      schmiel      NaN   NaN   NaN 28.5   30 !
1611 11 27 09 00 1 357.8   0.7   1.9 359.7 -26.8 Q 2  6 314      schmiel      NaN   NaN   NaN 27.6   56 !
1611 11 27 09 00 1 357.8   0.7  20.3  18.1 -35.5 Q 2  8 315      schmiel      NaN   NaN   NaN 40.9  137 !
1611 11 27 09 00 1 357.8   0.7   5.7   3.5 -26.0 Q 2  3 314      schmiel      NaN   NaN   NaN 27.3    7 !
1611 11 27 09 00 1 357.8   0.7   5.0   2.8 -27.1 Q 2  3 314      schmiel      NaN   NaN   NaN 28.3    7 !
1611 11 27 09 00 1 357.8   0.7  -1.0 356.8   7.5 Q 2  6 312      schmiel      NaN   NaN   NaN  6.8   50 !
1611 11 27 09 00 1 357.8   0.7  -3.4 354.4   4.5 Q 2  6 312      schmiel      NaN   NaN   NaN  5.1   50 !
1611 11 27 09 00 1 357.8   0.7  -8.6 349.2   4.4 Q 2  6 312      schmiel      NaN   NaN   NaN  9.3   50 !
1611 11 27 09 00 1 357.8   0.7 -47.8 310.0  18.1 Q 2  5 320      schmiel      NaN   NaN   NaN 50.0   41 !
1611 11 27 09 00 1 357.8   0.7 -35.1 322.7  19.0 Q 2  5 320      schmiel      NaN   NaN   NaN 38.9   34 !
1611 11 27 09 00 1 357.8   0.7 -36.2 321.6  17.9 Q 2  5 320      schmiel      NaN   NaN   NaN 39.5   34 !
1611 11 27 09 00 1 357.8   0.7 -41.4 316.4  18.1 Q 2  6 320      schmiel      NaN   NaN   NaN 44.2   69 !
1611 11 27 09 00 1 357.8   0.7 -21.2 336.6  14.2 Q 2  6 320      schmiel      NaN   NaN   NaN 24.9   55 !
1611 11 27 09 00 1 357.8   0.7 -26.6 331.2  10.3 Q 2  5 320      schmiel      NaN   NaN   NaN 28.1   30 !
1611 11 27 09 00 1 357.8   0.7 -22.7 335.1  12.0 Q 2  5 320      schmiel      NaN   NaN   NaN 25.2   29 !
1611 11 27 09 00 1 357.8   0.7 -19.5 338.3  10.5 Q 2  4 320      schmiel      NaN   NaN   NaN 21.7   16 !
